id,empresa,nps,npstipo,causa1,causa2,causa3,region,prod,verbatim
2810107526,Personal,8,Neutros,La calidad y cobertura de la señal,Estabilidad de conexión a internet desde el celular,Estabilidad de conexión a internet desde el celular,AMBA,Postpago,LA SEÑAL EN LA ZONA DE PACHECOS DE DATOS MOVILES
2000028913,Movistar,9,Promotores,La calidad y cobertura de la señal,Velocidad de conexión a internet desde el celular,Velocidad de conexión a internet desde el celular,LITORAL,Prepago,RECOMIENDO A MOVISTAR PORQUE EL INTERNET ES BUENO TIENE SEÑAL EN TODOS LADOS TIENE BUENOS PACK Y PUEDO REALIZAR LLAMADAS ILIMITADAS A TODOS LOS MOVISTAR A NIVEL NACIONAL
2000193413,Movistar,9,Promotores,La calidad y cobertura de la señal,Velocidad de conexión a internet desde el celular,Velocidad de conexión a internet desde el celular,AMBA,Prepago,PORQUE CREO QUE ES LA MEJOR COMPAÑIA DE ARGENTINA
2000092521,Movistar,2,Detractores,Los precios y variedad de planespacks,Precio del plan,Precio del planBeneficios en las recargas (Doble crédito m,SUR,Mixto,NO ES UNA EMPRESA SERIA CUANDO QUIERO RENUNCIAR AL CONTRATO ME SALEN CON PROBLEMAS DE QUE TENGO QUE PAGAR UN PLUS QUE NO CORRESPONDE PARA RECIEN CAMBIARME DE EMPRESA ME LLAMAN A CUALQUIER HORA DEL DIA OFRECIENDOME SERVICIOS Y NO ES ADECUADO
2000026640,Claro,10,Promotores,Los precios y variedad de planespacks,Beneficios en las recargas (Multiplica crédito sms ilimitad,InternetDatos a través de celular,MEDITERRANEA,Mixto,LO RECOMIENDO POR LA CALIDAD DE ATENCION
2810108408,Personal,8,Neutros,El sistema de beneficios CLUB (puntos descuentos a socios,Beneficios para socios (descuentos entretenimiento),Financiación de la factura,AMBA,Postpago,LA ATENCION TELEFONICA A VECES DAN POR HECHO COSAS QUE UNA NO ENTIENDE
2810108430,Personal,7,Neutros,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,AMBA,Postpago,CLIENTE CALIFICA CON 7 PERO ALEGA QUE NO DEBE MEJORAR NADA
2000100793,Personal,6,Detractores,Los precios y variedad de planespacks,Precio del plan,Precio del planBeneficios en las recargas (Doble crédito m,SUR,Mixto,PORQUE EL COSTO DEL PLAN ES MUY CARO
2000108224,Claro,4,Detractores,Los servicios adicionales (música videos juegos email re,Mensajerías instantánea  servicio chat (ej WhatsApp MSN …,Marca innovadora,SUR,Prepago,LA MALA CONECTIVIDAD DE INTERNET QUE TIENE ES MUY LENTO PIERDO SEÑAL CONTINUAMENTE
2810108579,Personal,9,Promotores,La calidad y cobertura de la señal,Calidad de envío de mensajes (SMS yo Whatsapp yu otras apl,Calidad de envío de mensaje de texto (SMS),AMBA,Postpago,RECOMIENDO A PERSONAL PORQUE LO TENGO HACE 14 AÑOS Y NO HE TENIDO PROBLEMAS EL SERVICIO Y LOS EQUIPOS SON BUENOS Y COMPLETOS
2000101361,Claro,5,Detractores,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,SUR,Prepago,HAY LUGARES QUE VIAJO A LA RIOJA Y NO HAY SEÑAL TENGO QUE MOLESTAR A OTRAS PERSONAS PARA QUE ME DEN SERVICIO EN LA RIOJA ME E CONECTADO CON MOVISTAR PERO ESO ES PUEBLOS CHICOS CLARO NO ES TAN BUENO QUE DIGASMOS
2810109963,Personal,8,Neutros,La atención al cliente,Resolución de problemas (en la atención telefónica en los l,Resolución de problemas en la atención telefónica,AMBA,Prepago,EL INTERNET YA QUE HAY LUGARES EN LOS QUE NO TENGO SEÑAL (TUCUMAN)
2000098354,Claro,4,Detractores,La calidad y cobertura de la señal,Estabilidad de conexión a internet desde el celular,Estabilidad de conexión a internet desde el celular,SUR,Prepago,EL INTERNET QUE NO HAY BUENA SEÑAL
2000108275,Claro,10,Promotores,La calidad y cobertura de la señal,Estabilidad de conexión a internet desde el celular,Estabilidad de conexión a internet desde el celular,SUR,Mixto,DESDE QU3E LO TENGO NO TENGO NINGUN INCONVENCIENTE
2810110262,Personal,7,Neutros,Los precios y variedad de planespacks,Beneficios en las recargas (Multiplica crédito sms ilimitad,InternetDatos a través de celular,AMBA,Prepago,TIENE QUE MEJORAR LA SEÑAL SE CORTA MUCHO CUANDO QUIERO REALIZAR UNA LLAMADA EN LAS CALLES FALLA SE ESCUCHA ENTRECORTADO
2000107045,Claro,9,Promotores,Los precios y variedad de planespacks,Precio del plan,Precio del planBeneficios en las recargas (Doble crédito m,SUR,Mixto,PORQUE TIENE MUY BUEN SERVICIO ME ANDA BIEN EL INTERNET Y NUNCA SE ME CAYO EL SISTEMA Y CUANDO LLAMO POR ALGUN PROBLEMA SIEMPRE ME ATIENDEN Y ME DAN SOLUCION
2810110308,Personal,8,Neutros,La calidad y cobertura de la señal,Calidad de envío de mensajes (SMS yo Whatsapp yu otras apl,Calidad de envío de mensaje de texto (SMS),AMBA,Postpago,PORQUE ME QUEDO SIN SEÑAL AVECES EL INTERNET ES MEDIO MALO LAS VIDEOS LLAMADAS SE CORTAN MUCHO PERO DE RESTO TODO ES BUENO
2810110341,Personal,8,Neutros,La atención al cliente,Facilidad de compra (nuevas líneas equipos chips prepagos,Facilidad de compra (nuevas líneas equipos tarjetas de cré,AMBA,Prepago,LA SEÑAL SE CORTA EN GENERAL CUANDO ESTOY CAPITAL 
2810110379,Personal,8,Neutros,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,AMBA,Prepago,TIENE QUE MEJORAR EL SERVICIO DE SEÑAL PORQUE NO TENGO SEÑAL CUANDO INTENTO COMUNICARME
2810110569,Personal,9,Promotores,La calidad y cobertura de la señal,Calidad de envío de mensajes (SMS yo Whatsapp yu otras apl,Calidad de envío de mensaje de texto (SMS),AMBA,Postpago,RECOMIENDO A PERSONAL PORQUE TIENE MUY BUENA RECEPCION DE SEÑAL POR TODOS LADOS NO ME FALLA Y SON CONFIABLES
2810110736,Personal,8,Neutros,La atención al cliente,Atención en servicio técnico,Atención en servicio técnico,AMBA,Prepago,MEJORAR LA CALIDAD EN GENERAL
2000011312,Movistar,8,Neutros,La (variedad disponibilidad precio) de los equipos celular,Variedad de equipos (marcas y modelos),Oferta de accesorios,AMBA,Postpago,DEBE MEJORAR LAATENCION AL CLIENTE UNO LLAMA NO LO ATIENDEN
2000021146,Claro,7,Neutros,La calidad y cobertura de la señal,Estabilidad de conexión a internet desde el celular,Estabilidad de conexión a internet desde el celular,MEDITERRANEA,Mixto,MEJORAR EL SERVICIO DE INTERNET Y PAQUETES DE DATOS EN ALGUNOS LUGARES QUE NO HAY SEÑAL EN LA CIUDADEL ABONO QUE ME BRINDAN ME PARECE POCO PARA LO QUE PAGO
2000099806,Claro,10,Promotores,La atención al cliente,Facilidad de compra (nuevas líneas equipos chips prepagos,Facilidad de compra (nuevas líneas equipos tarjetas de cré,SUR,Mixto,POR LA ATENCION DE FORMA PRESENCIAL Y POR LA SEÑAL EN TODOS LADOS A DONDE VOY
2000097912,Claro,8,Neutros,Los servicios adicionales (música videos juegos email re,Redes sociales (Facebook Twitter etc),Contratar dar de baja servicios adicionales,SUR,Prepago,LA ATENCION YA QUE HACE TIEMPO TUVE PROBLEMAS Y NO ME DIERON PARA REGULARIZAR LA LINEA Y LA SEÑAL PORQUE A VECES SE PIERDE (NO HAY SEÑAL) O ANDA MAL EN INTERNET ES DECIR SE CAE EL SISTEMA
2000110509,Movistar,5,Detractores,Los precios y variedad de planespacks,Plan todo en uno (combina llamados mensajes de texto datos,Precio del equipo,SUR,Mixto,PORQUE NO TENGO COBERTURA CUANDO SALGO DE ARGENTINA Y CADA TRES MESES SUBEN EL ABONO SIN AVISAR SOLO MANDAN UN MENSAJE
2000102304,Claro,5,Detractores,Los precios y variedad de planespacks,Precio del plan,Precio del planBeneficios en las recargas (Doble crédito m,SUR,Mixto,EL SERVICIO DEL ABONO ES CARO
2000098547,Claro,8,Neutros,La calidad y cobertura de la señal,Otros,Otros,SUR,Mixto,DEBE MEJORAR QUE SE YO NO TENGO SEÑAL EN DONDE TENGO OTRA CASA NO ME LLEGA SEÑAL Y HAY OTRAS EMPRESAS QUE SI
2000018393,Movistar,7,Neutros,Los precios y variedad de planespacks,Plan todo en uno (combina llamados mensajes de texto datos,Precio del equipo,MEDITERRANEA,Postpago,MEJORAR EL COSTO DE INTENET Y DATOS ME GUSTARIA QUE TE DEN UN COMBO DE DATOS LIBRES MEJORAR LA COBERTURA HAY LUGARRES QUE NO TENGO SEÑAL
2000017157,Claro,7,Neutros,Los precios y variedad de planespacks,Plan todo en uno (combina llamados mensajes de texto datos,Precio del equipo,AMBA,Mixto,LOS PRECIOS DE LOS PACKS MINUTOS E INTERNET YA QUE ES MUY COSTOSO PARA LO QUE OFRECE
2000026615,Claro,7,Neutros,Los precios y variedad de planespacks,Packs (sms + internet sms+minutos contestador nros grati,Otros,MEDITERRANEA,Mixto,CUMPLIR CON LOS PLANES QUE ME OFRECEN SI LO OFRECEN A UN PRECIO NO LO PUEDEN CAMBIAR CADA 6 MESES
2000024006,Movistar,7,Neutros,Los precios y variedad de planespacks,Precio del plan,Precio del planBeneficios en las recargas (Doble crédito m,MEDITERRANEA,Prepago,MEJORAR LOS PLANES MEJORAR LOS MONTOS ME DAN LA PROMOCIONES POR UNA CANTIDAD DE MESES Y DESPUES RESULTA QUE ES TOTALMENTE DISTINTO A LO QUE DICEN
2000101679,Claro,2,Detractores,Los servicios adicionales (música videos juegos email re,Contratar dar de baja servicios adicionales,Marca joven,SUR,Mixto,LAS FALLAS SON PORQUE HAY PROBLEMAS CON LA SEÑAL LLAMO A ATENCION AL CLIENTE Y NO ME DAN SOLUCIÓN NO ME PUEDO COMUNICAR SE ESUCHA ENTRECORTADO
2000010436,Movistar,7,Neutros,Los precios y variedad de planespacks,Packs (sms + internet sms+minutos contestador nros grati,Otros,AMBA,Prepago,LA SEÑAL PORQUE EN ALGUNOS LUGARES NO ME AGARRA Y TENGO QUE CARGARLE UNA SEMANA O MENOS MUCHO DINERO
2000099143,Claro,10,Promotores,Los precios y variedad de planespacks,Números gratisamigoscomunidad,Mensajes de texto incluidos en el plan,SUR,Mixto,SIMPLEMENTE ME HA FUNCIONADO MUY BIENY EL PLAN Y ME ALCANZA TODO EL MES
2000128262,Personal,10,Promotores,La calidad y cobertura de la señal,Estabilidad de conexión a internet desde el celular,Estabilidad de conexión a internet desde el celular,SUR,Prepago,BUENA SEÑAL NUNCA SE CORTA NADA
2000099547,Claro,7,Neutros,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,SUR,Postpago,LA CALIDAD DEL SERVICIO EN CUANTO AL 4G MUY FRECUENTEMENTE SE QUEDA SIN SEÑAL Y NO ME PERMITE LA COMUNUNICACIÓN
2000004436,Movistar,9,Promotores,La calidad y cobertura de la señal,Estabilidad de conexión a internet desde el celular,Estabilidad de conexión a internet desde el celular,AMBA,Mixto,CUANDO UNO SALE DE LA PROVINCIA HAY SEÑAL Y LAS PROMO QUE TIENE DE LLAMAR A OTROS MOVISTAR
2000001265,Movistar,8,Neutros,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,AMBA,Prepago,MEJORAR QUE NO HAYA INTERRUPCION EN ALGUNAS LLAMADAS YA QUE CONVERSO Y SE CORTA LAS LLMADAS 
2000100553,Claro,10,Promotores,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,SUR,Postpago,PORQUE NUNCA ME DEJA SIN SERVICIO
2000019579,Personal,8,Neutros,La modalidad de pago de la factura y compra de producto,Facilidad de compra (pago de factura compra de crédito),Email,MEDITERRANEA,Mixto,SOLO TENDRIAN QUE MEJORAR POR EJEMPLO CON EL TEMA DEL INTERNET QUE ES LENTO
2000096369,Movistar,7,Neutros,La calidad y cobertura de la señal,Estabilidad de conexión a internet desde el celular,Estabilidad de conexión a internet desde el celular,SUR,Mixto,QUE NO SE QUEDE SIN COBERTURA CUANDO ME OVY LEJOS DE LA DE LA CIUDAD NO TENGO SEÑAL
2000094017,Movistar,7,Neutros,La calidad y cobertura de la señal,Otros,Otros,SUR,Mixto,EL INTERNET QUE NO ME DURA NADA ME DAN MUNITOS PERO SE CONSUMEN RAPIDO PODRIAN MEJORAR EN ESE ASPECTO
2000194841,Claro,5,Detractores,Los precios y variedad de planespacks,Precio del plan,Precio del planBeneficios en las recargas (Doble crédito m,AMBA,Prepago,HAY POCA SEÑAL SEGUN EL SECTOR  INCLUSO DENTRO DE CASA NO TENGO DE INTERNET ADEMÁS EL COSTO ES ELEVADO
2000099884,Claro,5,Detractores,El sistema de beneficios CLUB (puntos descuentos a socios,Diferencial en el servicio (mayor vigencia de packs regalos,Autonomía de chequeo de consumo cuentas y pago online,SUR,Mixto,PORQUE EL INTERNET NO ME DURA NADA HACE POCO PUSE OTRO PLAN Y ESTOY PAGANDO MUCHO PARA LO POCO QUE ME DAN EN CUANTO A DATOS TENGO QUE ESTAR PRESTANDO CREDITO PARA INTERNET
2000094837,Movistar,6,Detractores,La modalidad de pago de la factura y compra de producto,Facilidad para encontrar puntos de venta y pago,Descarga de juegos y aplicaciones,SUR,Mixto,PORQUE LAS LLAMADAS SON BASTANTE MALAS EL INTERNET ES BASTANTE BUENA PERO LAS LLAMADAS SON DE LA MALA CALIDAD
2000186362,Claro,10,Promotores,La atención al cliente,Resolución de problemas (en la atención telefónica en los l,Resolución de problemas en la atención telefónica,AMBA,Prepago,ME VA BIEN PPR EJEMPLO PARA EL USO DEL WHATSAPP Y TAMBIEN PARA VER PELICULAS
2000101310,Movistar,7,Neutros,El sistema de beneficios CLUB (puntos descuentos a socios,Otros Especificar,Facilidad de compra (pago de factura compra de crédito),SUR,Mixto,LA FACTURACION ME RESULTA CARA A NIVEL GENERAL
2000193614,Claro,8,Neutros,La calidad y cobertura de la señal,Estabilidad de conexión a internet desde el celular,Estabilidad de conexión a internet desde el celular,AMBA,Prepago,EL TEMA ES QUE LAS CARGAR VIRTUAL TARDA  AVECES TOMA EL DINERO Y NO LA CARGA
2000012675,Movistar,8,Neutros,La calidad y cobertura de la señal,Velocidad de conexión a internet desde el celular,Velocidad de conexión a internet desde el celular,AMBA,Mixto,NO HAY SEÑAL EN TODO LOS LUGARES Y NO TENGO SERVICIO EN GENERAL INCLUSO NO FUNCIONAN LOS MENSAJE NI DATOS DEL INTERNET ADEMAS SE DEBE COMUNICAR LO QUE SER COBRA  PORQUE MI ABONO ES MAS DE 500 PERO ESTOY PAGANDO MAS 800 Y NO HE SIDO COMUNICADA
2000096470,Movistar,10,Promotores,La modalidad de pago de la factura y compra de producto,Facilidad de compra (pago de factura compra de crédito),Email,SUR,Prepago,PIENSO COMO YO LO TENGO Y ME SIRVE COMO NO USO OTRA COSA PARA UN JUBILADO COMO YO ES LO QUE NECESITO
2000016152,Claro,8,Neutros,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,AMBA,Prepago,LA ATENCION AL CLIENTE YA QUE TARDAN MUCHO PARA CONTESTAR
2810109207,Personal,8,Neutros,Los servicios adicionales (música videos juegos email re,Redes sociales (Facebook Twitter etc),Contratar dar de baja servicios adicionales,AMBA,Prepago,MEJORAR EL TEMA DE LA SEÑAL YA QUE EN UNOS LUGARES NO ME AGARRA LA SEÑAL
2000013141,Movistar,7,Neutros,Los precios y variedad de planespacks,Precio del plan,Precio del planBeneficios en las recargas (Doble crédito m,AMBA,Mixto,QUE TENGA MAS CREDITO DONDE TRABAJO O VOY EL INTERNET ES MAS CORTO DEBO PAGAR MAS EL PLAN QUE TENGO ES MUY CORTO
2810109289,Personal,10,Promotores,La calidad y cobertura de la señal,Estabilidad de conexión a internet desde el celular,Estabilidad de conexión a internet desde el celular,AMBA,Prepago,NO TENGO PROBLEMAS POR EJEMPLO CON LAS SEÑALES PARA EL USO DEL WHATSAPP DEL INTERNET Y TAMBIEN PARA EL FACEBOOK
2810107719,Personal,10,Promotores,Los precios y variedad de planespacks,Packs (sms + internet sms+minutos contestador nros grati,Otros,AMBA,Postpago,QUE HAY SEÑAL PUEDO LLAMAR A TODAS LAS PROVINCIAS
2000187241,Claro,8,Neutros,El sistema de beneficios CLUB (puntos descuentos a socios,Beneficios para socios (descuentos entretenimiento),Financiación de la factura,AMBA,Postpago,EL TEMA DE ROAMING CUANDO VIAJAS ME DI CUENTA MUCHO NO EXISTE HAY QUE COMPRAR UN CHIP
2810108552,Personal,9,Promotores,La calidad y cobertura de la señal,Calidad de envío de mensajes (SMS yo Whatsapp yu otras apl,Calidad de envío de mensaje de texto (SMS),AMBA,Postpago,ME VA BIEN POR EJEMPLO CUANDO LLAME A MI COMPAÑIA ME ATENDIERON ME SOLUCIONARON EL PROBLEMA
2810109817,Personal,9,Promotores,La calidad y cobertura de la señal,Calidad de envío de mensajes (SMS yo Whatsapp yu otras apl,Calidad de envío de mensaje de texto (SMS),AMBA,Prepago,PORQUE TIENE SEÑAL(ME PUEDO COMUNICAR DE CUALQUIER LADO A MI CASA NO ME QUEDO SIN SEÑAL COMO ME PASABA CON OTRA OPERADORA)
2810109890,Personal,10,Promotores,La calidad y cobertura de la señal,Velocidad de conexión a internet desde el celular,Velocidad de conexión a internet desde el celular,AMBA,Prepago,PORQUE SIEMPRE E TENIDO PERSONAL POR EL TEMA DE LAS LLAMADAS GRATIS Y CUANDO LO USABA CON TARJETA ME DABAN LOS 180 MINUTOS GRATIS Y INTERNET Y TODO
2000023246,Claro,10,Promotores,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,MEDITERRANEA,Mixto,PORQUE YO LLAMO PORQUE TENGO ALGUN PROBLEMO Y ELLOS AUTOMATICAMENTE ME DAN LA SOLUCION
2000016500,Claro,10,Promotores,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,AMBA,Prepago,SIEMPRE TIENE SEÑAL E INTERNETES UNA BUENA COMPAÑIA
2000015650,Claro,10,Promotores,Los precios y variedad de planespacks,Plan todo en uno (combina llamados mensajes de texto datos,Precio del equipo,AMBA,Mixto,PORQUE NUNCA TUVE NINGUN ENCONVENIENTE Y TIENE MUY BUENOS PLANES EL ABONO
2000011364,Movistar,10,Promotores,Los precios y variedad de planespacks,Números gratisamigoscomunidad,Mensajes de texto incluidos en el plan,AMBA,Postpago,PORQUE SIEMPRE TUVE MOVISTAR ME FUNCIONA BIEN NO TUVE PROBLEMAS NUNCA
2000011417,Movistar,10,Promotores,La atención al cliente,Variedad de puntos de contacto y atención al cliente,Variedad de puntos de contacto y atención al cliente,AMBA,Prepago,PARA MI EL SERVICIO ES BUENO  ME DAN MUCHOS BENEFICIOS AVECES CARGO 100 Y LO PUEDO MULTIPLICAR
2000020422,Movistar,9,Promotores,El sistema de beneficios CLUB (puntos descuentos a socios,Otros Especificar,Facilidad de compra (pago de factura compra de crédito),MEDITERRANEA,Postpago,ME VA BIEN POR EJEMPLO PARA LOS MENSAJES Y PARA ESCUCHAR MUSICA QUE NO HE TENIDO PROBLEMAS
2810110500,Personal,9,Promotores,La calidad y cobertura de la señal,Velocidad de conexión a internet desde el celular,Velocidad de conexión a internet desde el celular,AMBA,Prepago,HASTA AHORA NO TENGO QUEJAS SIEMPRE ESTA BIEN
2810110568,Personal,10,Promotores,Los precios y variedad de planespacks,InternetDatos a través de celular,Plan todo en uno (combina llamados mensajes de texto datos,AMBA,Prepago,PORQUE NUNCA TUVE PROBLEMA SIEMPRE ANDUVO BIEN(SIEMPRE ME COBRAN LO QUE ME DEBERIA DE COBRAR
2810110609,Personal,10,Promotores,La calidad y cobertura de la señal,Calidad de envío de mensajes (SMS yo Whatsapp yu otras apl,Calidad de envío de mensaje de texto (SMS),AMBA,Prepago,PORQUE CUANDO SALGO DE BUENOS AIRES TENGO SEÑAL 
2000016483,Claro,10,Promotores,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,AMBA,Prepago,ME ANDA MUY BIEN PORQUE ACA HAY SEÑAL EN LA CIUDAD DE LA PLATA DONDE HAY OTROS OPERADORES QUE NO TIENEN Y CON CLARO SI
2810110713,Personal,8,Neutros,La modalidad de pago de la factura y compra de producto,Facilidad para encontrar puntos de venta y pago,Descarga de juegos y aplicaciones,AMBA,Prepago,CLIENTE CALIFICA CON 8 PERO INDICA QUE NO USA MUCHO EL TELEFONO Y NO RESPONDE QUE DEBE MEJORAR NADA
2810110752,Personal,9,Promotores,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,AMBA,Prepago,PORQUE NUNCA TUVE PROBLEMAS POR EJEMPLO PARA LAS LLAMADAS SIMPLES
2000024161,Movistar,9,Promotores,Los precios y variedad de planespacks,InternetDatos a través de celular,Plan todo en uno (combina llamados mensajes de texto datos,MEDITERRANEA,Mixto,PORQUE SIEMPRE E USADO MOVITAR Y TENGO TIENE ILIMITADAS PARA TODAS LAS EMPRESAS
2810111017,Personal,10,Promotores,La calidad y cobertura de la señal,Estabilidad de conexión a internet desde el celular,Estabilidad de conexión a internet desde el celular,AMBA,Prepago,PORQUE NO TUVE NUNCA PROBLEMA TENGO SEÑAL(DATOS E INTERNET) EN TODOS LADOS ME COMUNICO BIEN CON LAS PERSONAS
2000008638,Movistar,7,Neutros,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,AMBA,Mixto,LA SEÑAL PARA LLAMADAS YA QUE A VECES VOY A CAPITAL Y HAY UN SECTOR EN EL QUE ME QUEDO SIN SERVICIO POR COMPLETO Y SE CORTA TODO PARA INTERNET LLAMADAS Y MENSAJES HAY LUGARES EN LOS QUE TENES SEÑAL Y OTROS NO DEBERIAN NOTIFICAR LOS AUMENTOS YA QUE ALGUNAS  VECES NO AVISAN Y OTROS SI IGUAL LA ATENCION Y MAS PROMOCIONES DE EQUIPOS COMO PERSONAL QUE HAY MAS POSIBILIDADES PORQUE HAY MAS OFERTAS PERSONAL ES MAS ACCESIBLE
2000011454,Movistar,7,Neutros,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,AMBA,Prepago,EN EL LUGAR DONDE VIVO ES ALEJADO A LA CIUDAD Y NO TENGO MUCHO ALCANCE DE LA SEÑALY SIEMPRE HE REALIZADO RECLAMOIS Y HASTA EL MOMENTO NO MEJORA A PESAR DE TENER SERVICIO 4 G Y NO LLEGA SOLO HAY 3G Y EN EL LUGAR DONDE RECIBE LA SEÑAL NO PUEDO REALIZAR LLAMADAS
2000007433,Movistar,10,Promotores,El sistema de beneficios CLUB (puntos descuentos a socios,Beneficios para socios (descuentos entretenimiento),Financiación de la factura,AMBA,Postpago,ME VA TODO PERFECTO POR EJEMPLO PARA EL USO DEL WHATSAPP Y TAMBIEN PARA EL INTERNET
2000003947,Movistar,9,Promotores,La calidad y cobertura de la señal,Estabilidad de conexión a internet desde el celular,Estabilidad de conexión a internet desde el celular,AMBA,Prepago,NUNCA TUBE PROBLEMAS CON MOVISTAR TUBE PROBLEMAS CON FACTURA Y LUEGO CAMBIE A TARJETA Y YA NO TENGO PROBLEMAS
2000008634,Movistar,5,Detractores,La calidad y cobertura de la señal,Velocidad de conexión a internet desde el celular,Velocidad de conexión a internet desde el celular,AMBA,Mixto,POR EJEMPLO EL INTERNET QUE SE CUELGA Y TAMBIENCON LOS TEMAS DEL PAGO QUE ME LLEGAN A CORTAR CUANDO ME RETRAZO UNOS DIAS EN EL PAGO
2000021256,Movistar,10,Promotores,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,MEDITERRANEA,Mixto,PORQUE NUNCA TUVE PROBLEMA CON LA LINEA HASTA AHORA TODO LOS SERVICIOS(NO ME QUEDO SIN COBERTURA) FUNCIONAN BIEN LAS TARIFAS SON ACCESIBLE
2810084952,Personal,7,Neutros,Los precios y variedad de planespacks,Packs (sms + internet sms+minutos contestador nros grati,Otros,SUR,Prepago,LOS PRECIOS Y DURA MUY POCO EL INTERNET LA CONEXION ES BUENA NO SE CAE EL SISTEMA
2000093934,Movistar,8,Neutros,La modalidad de pago de la factura y compra de producto,Facilidad para encontrar puntos de venta y pago,Descarga de juegos y aplicaciones,SUR,Mixto,POR AHI LAS COMUNICACIONES PORQUE YO TENGO UN HIJO EN RIO VALLEJOS Y NO ME PUEDE COMUNICAR
2000005142,Movistar,10,Promotores,La atención al cliente,Resolución de problemas (en la atención telefónica en los l,Resolución de problemas en la atención telefónica,AMBA,Prepago,NUNCA ME HA DEJADO SIN SEÑAL
2000005557,Movistar,5,Detractores,Los precios y variedad de planespacks,Precio de la recarga,Números gratisamigoscomunidad,AMBA,Prepago,PORQUE ES CARO EN LA RECARGAS YA QUE ES CARO EL SERVICIO
2000007541,Movistar,9,Promotores,La calidad y cobertura de la señal,Calidad de envío de mensajes (SMS yo Whatsapp yu otras apl,Calidad de envío de mensaje de texto (SMS),AMBA,Prepago,PORQUE SIEMPRE ESTUVE EN ESTA EMPRESA Y LA CALIDAD DEL SERVICIO MEJORO BASTANTE PORQUE ANTES SE CORTABA A CADA RATO Y CASI CAMBIO DE COMPAÑIA
2000005831,Movistar,6,Detractores,La atención al cliente,Tiempo de espera en la atención (telefónica locales comerci,Tiempo de espera en la atención telefónica,AMBA,Mixto,AVECES CUANDO ME QUEDO SIN CREDITO AUMENTAN EL ABONO SIN AUTORIZACION 
2000009019,Movistar,10,Promotores,La atención al cliente,Otros,Otros,AMBA,Prepago,ME VA BIEN POR EJEMPLO PARA EL USO DEL INTERNET Y TAMBIEN PARA LAS LLAMADAS
2000006145,Movistar,8,Neutros,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,AMBA,Mixto,LA COMUNICACION YA QUE A VECES ME QUIERO CON ALGUNAS PERSONAS Y NO PUEDO HACERLO
2000185589,Claro,7,Neutros,Los precios y variedad de planespacks,InternetDatos a través de celular,Plan todo en uno (combina llamados mensajes de texto datos,AMBA,Mixto,LA CONECTIVIDAD YA QUE A VECES NO AGARRA BIEN LA SEÑAL EN ALGUNOS LUGARES PARA 4G
2000192146,Claro,7,Neutros,El sistema de beneficios CLUB (puntos descuentos a socios,Facilidad de canjear puntos,Recepción a tiempo de la factura,AMBA,Mixto,EL SERVICIO YA QUE ME QUEDO SIN SEÑAL A VECES EN MI CASA NO TENGO SEÑAL PARA LLAMAR
2810107936,Personal,8,Neutros,La (variedad disponibilidad precio) de los equipos celular,Precio del equipo,Duración de la garantía,AMBA,Postpago,TIENE QUE MEJORAR LA SEÑAL A VECES HAY POCA SEÑAL EN ALGUNOS LUGARES
2810107983,Personal,8,Neutros,Los precios y variedad de planespacks,Precio del plan,Precio del planBeneficios en las recargas (Doble crédito m,AMBA,Postpago,TIENE QUE MEJORAR EN LOS PLANES QUE TIENE PARA EL ROMMINIG SON MUY ALTOS LOS COSTOS
2810109433,Personal,7,Neutros,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,AMBA,Prepago,SE QUEDA SIN LINEA SIN COBERTURA
2000196050,Movistar,10,Promotores,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,AMBA,Mixto,PORQUE TIENE MUCHA SEÑAL Y ES MAS FACIL PARA LAS LLAMADAS Y TENGO SEÑAL EN TODOS LADOS DE BUENOS AIRES
2810108617,Personal,10,Promotores,La calidad y cobertura de la señal,Estabilidad de conexión a internet desde el celular,Estabilidad de conexión a internet desde el celular,AMBA,Postpago,RECOMIENDO A PERSONAL PORQUE NUNCA TENGO PROBLEMAS CON LOS SERVICIOS QUE ME BRINDAN ES BUENA EMPRESA Y POR ELLO TENGO MUCHO AÑOS CON LA LINEA
